Soil Moisture,Temperature,Humidity,Time,Status
54,43,29,79,ON
2,45,31,104,OFF
2,8,30,14,OFF
40,40,29,16,ON
38,25,58,68,OFF
68,15,39,48,ON
51,45,60,35,ON
57,32,27,74,ON
14,10,26,42,ON
28,28,52,41,ON
27,24,32,33,OFF
49,4,22,42,OFF
75,25,20,46,ON
17,16,70,62,ON
69,6,32,96,OFF
51,21,48,76,ON
72,43,51,35,OFF
46,21,61,3,ON
34,32,61,40,ON
20,45,20,104,OFF
81,4,42,44,OFF
11,5,20,44,ON
86,28,28,56,OFF
73,21,34,79,ON
58,27,27,33,ON
78,25,49,39,OFF
25,25,28,82,OFF
61,8,50,48,OFF
80,33,60,69,ON
21,11,22,2,ON
49,38,54,9,ON
10,7,44,24,ON
28,15,30,77,OFF
59,11,59,78,OFF
32,31,35,49,ON
18,34,28,88,ON
76,27,42,39,OFF
26,33,59,5,ON
10,39,56,39,ON
71,43,20,25,OFF
53,45,28,67,ON
4,27,38,23,ON
50,22,68,75,ON
29,36,65,95,OFF
64,41,47,33,OFF
38,5,54,16,ON
84,0,33,36,OFF
12,15,60,80,ON
17,3,33,98,OFF
90,25,59,1,OFF
14,8,42,83,ON
62,22,63,24,OFF
56,45,57,110,OFF
5,45,69,84,ON
56,42,51,7,ON
37,14,26,46,OFF
69,23,47,104,OFF
74,13,57,86,OFF
44,44,39,88,ON
62,5,37,28,OFF
41,9,36,109,OFF
80,11,49,12,OFF
31,23,22,101,OFF
41,19,36,38,ON
22,12,29,92,OFF
52,17,70,33,ON
88,13,39,59,ON
10,24,63,32,OFF
54,28,48,29,ON
89,7,62,49,OFF
28,34,53,99,OFF
7,3,46,53,ON
58,5,25,90,OFF
10,23,45,14,ON
21,29,20,56,ON
23,21,41,63,ON
24,6,34,40,ON
73,45,67,27,OFF
51,21,55,29,ON
51,42,39,85,ON
64,28,32,49,ON
40,25,54,43,ON
25,27,22,102,OFF
44,0,21,95,OFF
8,2,23,56,ON
25,6,60,68,OFF
56,8,29,100,OFF
36,1,43,109,OFF
22,41,47,17,ON
49,26,67,12,ON
90,2,23,26,OFF
78,30,57,41,ON
50,39,68,42,ON
60,1,47,5,OFF
12,30,42,75,ON
44,34,46,97,OFF
18,30,27,5,ON
63,9,33,68,ON
18,40,22,70,ON
69,28,22,103,OFF
44,41,31,101,OFF
41,13,26,52,OFF
83,40,37,40,ON
59,8,30,1,OFF
62,8,56,33,OFF
85,9,43,81,OFF
70,37,20,74,ON
52,42,34,43,ON
59,17,41,65,ON
56,29,63,102,OFF
24,17,20,66,OFF
12,32,23,30,ON
22,17,34,47,ON
88,9,20,23,OFF
26,33,68,99,OFF
10,28,37,45,ON
43,35,63,98,OFF
63,38,49,89,ON
86,8,23,92,OFF
11,40,49,56,ON
23,29,65,75,ON
51,16,43,35,ON
43,20,40,22,ON
38,11,60,8,ON
61,28,69,45,ON
71,18,44,50,ON
58,26,61,14,ON
14,40,52,36,ON
75,41,31,29,OFF
80,26,29,50,OFF
67,20,65,48,ON
14,39,24,81,ON
69,26,50,54,ON
72,16,29,17,OFF
80,8,39,19,OFF
7,4,29,22,ON
2,15,61,62,ON
28,17,52,25,OFF
51,28,57,40,ON
46,29,20,46,ON
61,12,22,61,OFF
15,12,68,33,ON
27,37,35,91,OFF
31,6,68,12,ON
26,27,29,2,ON
6,5,46,60,ON
15,42,43,70,ON
8,31,29,0,ON
13,15,47,44,ON
45,24,57,93,OFF
71,42,25,5,OFF
85,12,50,11,OFF
37,15,28,90,OFF
45,3,57,41,OFF
10,20,25,103,OFF
27,3,45,55,OFF
76,21,53,68,ON
38,42,61,72,ON
15,11,53,14,ON
8,14,68,79,ON
34,35,65,58,ON
43,37,23,13,ON
64,33,31,39,OFF
9,14,50,35,ON
32,16,47,2,ON
42,42,65,14,ON
18,23,27,73,ON
14,26,63,108,OFF
26,18,27,36,ON
65,13,21,51,OFF
79,42,35,38,OFF
35,7,47,54,OFF
50,33,68,11,ON
27,6,56,54,OFF
56,40,58,95,OFF
61,28,51,28,OFF
81,44,42,43,ON
54,40,61,90,ON
12,18,31,93,OFF
57,30,27,25,ON
61,36,28,13,OFF
8,38,60,104,OFF
9,19,55,64,ON
27,4,23,67,OFF
46,13,68,70,ON
82,31,47,62,ON
81,9,50,44,OFF
42,18,53,104,OFF
41,42,62,37,ON
81,26,46,41,ON
51,32,63,29,OFF
35,33,41,26,ON
75,24,57,68,OFF
30,12,21,104,OFF
45,2,29,37,ON
62,10,20,70,OFF
50,23,52,109,OFF
17,18,58,84,ON
60,23,67,110,OFF
83,23,42,73,ON
12,9,27,102,OFF
50,18,68,42,ON
38,44,29,89,ON
48,15,66,34,ON
85,28,29,95,OFF
3,28,22,77,ON
77,38,44,42,ON
61,12,36,69,ON
13,39,23,94,OFF
4,43,61,55,ON
18,32,48,30,ON
51,9,22,64,OFF
61,4,43,75,OFF
19,36,57,45,ON
72,38,59,18,OFF
1,38,66,58,ON
62,20,64,95,OFF
57,31,22,48,ON
29,20,29,98,OFF
80,28,30,76,OFF
59,40,29,56,ON
53,18,44,71,ON
37,41,35,3,ON
84,26,57,36,OFF
32,3,21,4,OFF
61,24,53,19,OFF
13,2,69,46,ON
74,20,68,59,ON
26,8,22,42,OFF
25,0,45,48,OFF
68,40,61,107,OFF
59,31,39,59,ON
70,5,25,0,OFF
15,14,50,90,ON
81,7,20,75,OFF
46,27,36,46,ON
21,35,44,16,ON
70,13,40,9,OFF
39,26,37,9,ON
5,3,49,50,ON
32,44,29,82,ON
26,41,67,106,OFF
84,16,24,64,OFF
84,20,38,4,OFF
79,28,24,90,ON
49,5,29,46,OFF
38,24,46,14,OFF
41,9,66,69,ON
88,4,62,4,OFF
46,31,52,24,ON
44,43,20,41,ON
24,22,63,34,ON
3,17,27,101,OFF
35,2,41,34,ON
45,29,54,41,ON
32,23,60,79,OFF
43,10,55,70,OFF
80,4,49,62,OFF
64,6,33,24,OFF
70,16,23,19,OFF
7,33,62,48,ON
72,7,57,5,OFF
31,33,31,24,ON
55,4,25,6,OFF
48,38,39,84,ON
50,14,70,43,ON
71,28,34,83,ON
26,4,62,37,ON
66,42,33,79,ON
54,21,39,72,ON
8,9,30,91,OFF
26,33,59,94,OFF
89,34,40,68,ON
2,1,67,67,ON
2,17,45,64,ON
3,43,50,18,ON
48,24,33,93,OFF
59,31,42,38,ON
38,0,43,85,OFF
21,45,50,81,ON
81,23,34,76,ON
22,23,38,4,ON
62,7,26,57,OFF
53,19,47,68,ON
28,5,24,104,OFF
70,25,21,23,OFF
56,10,64,5,OFF
63,23,48,53,ON
43,8,34,88,ON
67,35,53,37,OFF
84,36,66,61,ON
81,35,49,101,OFF
69,15,32,58,ON
38,5,21,37,ON
25,3,25,41,OFF
40,23,30,59,OFF
28,35,42,39,ON
2,41,69,81,ON
68,45,69,6,ON
40,38,39,10,ON
26,4,49,101,OFF
78,33,23,69,ON
83,9,29,62,OFF
52,23,33,10,ON
64,44,37,93,OFF
62,21,25,99,OFF
90,9,64,0,OFF
6,2,47,45,ON
42,9,41,11,OFF
6,40,44,92,OFF
11,8,58,9,OFF
15,14,49,65,ON
84,43,30,16,OFF
45,37,50,103,OFF
64,31,22,1,ON
89,29,60,92,OFF
4,35,28,8,ON
70,10,48,71,OFF
9,33,68,45,ON
20,21,31,32,ON
50,0,61,37,OFF
76,22,40,38,OFF
7,2,66,94,OFF
51,0,42,92,OFF
55,31,25,97,OFF
62,39,33,66,ON
63,25,52,20,OFF
42,43,44,34,ON
10,43,68,89,ON
66,12,22,55,OFF
47,2,50,33,ON
30,39,60,109,OFF
87,36,68,36,OFF
88,16,69,53,ON
1,5,52,101,OFF
4,37,30,100,OFF
74,24,65,69,ON
73,31,64,55,ON
9,16,66,56,ON
20,25,45,85,ON
21,6,63,60,OFF
29,25,60,37,OFF
60,43,47,109,OFF
72,34,57,86,ON
70,9,63,59,OFF
64,43,53,44,ON
65,16,67,90,ON
29,28,41,19,ON
42,21,58,58,OFF
47,24,65,65,ON
20,42,30,30,ON
87,36,58,98,OFF
48,9,21,6,OFF
56,35,42,12,OFF
15,40,39,91,OFF
25,22,26,2,ON
11,40,43,20,ON
87,29,37,61,ON
63,40,54,106,OFF
27,34,61,50,ON
61,15,60,89,OFF
88,27,43,2,OFF
21,24,48,82,ON
35,35,66,32,ON
35,20,45,11,ON
22,2,50,110,OFF
53,36,31,83,ON
50,23,45,45,ON
61,23,67,2,ON
48,4,35,28,ON
53,14,31,4,ON
20,35,27,29,ON
33,43,45,102,OFF
76,20,41,7,OFF
86,20,68,57,ON
20,1,43,30,OFF
27,16,51,74,OFF
79,40,55,89,ON
40,0,47,110,OFF
85,30,34,49,ON
34,19,69,91,OFF
64,40,69,17,OFF
28,21,44,13,ON
45,34,34,60,ON
60,24,62,110,OFF
7,11,31,13,ON
90,35,42,105,OFF
12,32,63,52,ON
28,35,49,29,ON
37,22,43,36,ON
62,18,31,87,OFF
39,14,68,95,OFF
68,14,37,41,ON
81,2,70,104,OFF
37,14,63,44,OFF
42,37,63,55,ON
54,15,35,80,ON
72,34,53,104,OFF
22,44,68,82,ON
66,37,37,37,OFF
76,30,30,109,OFF
49,0,25,78,OFF
71,4,63,13,OFF
78,15,30,82,OFF
4,9,44,76,ON
18,27,64,99,OFF
22,31,27,50,ON
82,23,45,87,ON
24,27,23,108,OFF
3,25,45,96,OFF
5,21,38,8,ON
70,18,41,63,ON
36,39,35,92,OFF
39,45,46,35,ON
83,18,53,71,OFF
45,7,48,13,ON
6,44,53,16,ON
49,4,23,16,ON
14,35,26,47,ON
75,36,60,96,OFF
6,26,55,22,ON
25,4,54,100,OFF
71,33,68,39,OFF
79,23,54,96,OFF
48,34,44,102,OFF
58,26,67,69,ON
16,19,43,61,ON
22,20,39,20,ON
59,8,50,81,OFF
78,8,50,39,OFF
40,42,35,42,ON
37,13,51,39,ON
58,25,64,43,ON
59,12,37,89,ON
28,42,53,13,ON
50,21,29,12,ON
61,31,39,28,OFF
59,26,40,0,ON
51,41,46,25,ON
32,45,52,60,ON
65,32,49,28,OFF
45,22,25,4,ON
15,17,55,29,OFF
85,26,48,30,OFF
69,44,46,52,ON
4,7,22,104,OFF
10,1,28,74,ON
33,9,28,15,ON
5,5,34,76,ON
42,12,20,34,ON
45,37,20,81,ON
34,1,55,106,OFF
16,38,30,60,ON
1,21,44,7,ON
76,2,54,110,OFF
7,3,28,15,ON
59,36,28,33,ON
83,2,70,39,OFF
66,5,39,65,OFF
46,7,62,26,ON
83,1,63,27,OFF
33,6,56,102,OFF
90,31,23,45,ON
69,0,61,60,OFF
56,28,63,16,ON
82,13,59,72,OFF
55,45,24,64,ON
38,1,52,43,OFF
31,26,24,21,ON
1,32,31,81,ON
77,28,69,92,OFF
20,38,64,21,ON
54,39,60,49,ON
64,30,60,82,ON
13,9,49,98,OFF
15,5,56,98,OFF
31,12,37,43,ON
34,5,62,74,OFF
36,17,32,75,ON
54,12,55,16,ON
1,15,31,109,OFF
58,21,69,27,ON
21,25,27,10,ON
89,30,29,50,ON
78,18,40,79,ON
39,19,56,91,OFF
82,19,64,62,ON
57,31,42,42,ON
84,26,25,104,OFF
86,8,21,83,OFF
53,44,23,67,ON
15,6,42,18,ON
78,8,31,56,OFF
13,30,54,41,ON
34,1,26,21,OFF
43,34,39,23,ON
2,17,20,14,ON
25,40,38,38,ON
30,44,43,6,ON
10,5,57,58,ON
21,29,20,63,ON
28,12,31,30,ON
17,7,44,86,ON
44,45,62,103,OFF
84,35,60,22,OFF
8,9,28,100,OFF
76,27,56,105,OFF
56,5,51,2,OFF
33,0,32,79,OFF
56,16,68,37,ON
8,41,57,18,ON
74,26,28,71,OFF
36,29,34,44,ON
74,16,53,73,OFF
9,22,49,74,ON
70,11,52,108,OFF
81,13,53,12,OFF
35,8,63,5,OFF
45,43,49,89,ON
34,9,31,82,OFF
54,7,51,19,ON
67,0,46,3,OFF
49,33,23,58,ON
41,20,46,61,ON
40,21,63,61,OFF
89,8,60,34,OFF
34,4,42,16,ON
73,14,48,71,OFF
39,38,69,53,ON
40,19,68,61,ON
62,27,59,56,ON
68,37,20,78,ON
30,7,59,80,OFF
70,9,27,62,OFF
5,28,44,45,ON
45,32,49,3,ON
36,40,60,77,ON
85,35,25,1,OFF
47,2,51,95,OFF
80,18,23,48,OFF
59,16,39,31,ON
88,42,59,110,OFF
69,13,26,87,OFF
19,11,25,33,ON
57,34,24,63,ON
17,5,30,43,ON
53,36,22,90,ON
83,6,55,33,OFF
25,23,31,68,OFF
5,31,56,94,OFF
11,6,50,26,ON
48,19,30,92,OFF
9,27,57,6,ON
16,23,62,20,ON
56,14,65,95,OFF
52,39,69,38,ON
25,25,30,55,OFF
77,44,58,6,OFF
38,5,60,13,ON
59,24,63,89,OFF
42,38,67,11,ON
33,32,47,91,OFF
50,38,64,4,ON
80,15,56,9,OFF
22,13,28,75,OFF
62,30,40,40,ON
58,27,42,26,ON
55,39,23,72,ON
79,2,24,33,OFF
16,41,43,7,ON
32,1,41,64,OFF
67,24,29,57,OFF
74,23,60,90,OFF
23,8,55,18,OFF
23,45,21,18,ON
18,38,65,73,ON
35,15,67,79,ON
47,16,62,48,OFF
27,17,39,42,ON
80,2,34,50,OFF
44,13,56,58,OFF
83,3,20,23,OFF
60,45,57,103,OFF
65,36,69,110,OFF
54,19,66,59,ON
21,22,33,96,OFF
51,45,44,61,ON
46,13,69,105,OFF
10,0,46,50,ON
5,43,42,11,ON
2,9,38,49,ON
17,37,36,82,ON
71,12,36,2,OFF
29,41,39,74,ON
88,36,57,68,ON
28,33,59,105,OFF
89,36,50,87,ON
9,1,47,3,OFF
64,39,46,42,ON
1,35,41,58,ON
89,14,55,63,OFF
30,45,24,56,ON
2,2,44,65,ON
41,8,46,81,OFF
69,2,69,71,OFF
50,31,34,86,ON
52,32,61,90,ON
78,42,67,10,OFF
21,35,34,9,ON
49,35,58,23,ON
14,40,20,0,ON
69,2,53,32,OFF
87,26,24,86,ON
13,9,21,8,OFF
51,30,33,108,OFF
18,35,45,110,OFF
74,45,25,24,OFF
81,35,68,28,OFF
72,3,21,86,OFF
68,15,67,7,ON
64,40,37,66,ON
88,26,21,65,ON
54,23,67,104,OFF
76,11,69,107,OFF
38,19,29,45,OFF
13,32,63,101,OFF
36,42,48,45,ON
82,3,22,35,OFF
42,33,37,53,ON
15,13,51,38,ON
79,31,62,77,ON
36,38,56,61,ON
33,36,58,85,ON
55,18,57,18,ON
45,29,61,47,ON
26,32,58,77,ON
15,43,50,11,ON
88,12,31,85,OFF
13,45,67,53,ON
45,13,70,73,ON
32,26,61,22,ON
56,26,25,26,ON
15,16,31,93,OFF
53,22,20,6,ON
37,11,47,107,OFF
20,5,64,90,ON
59,10,34,73,ON
64,19,32,49,ON
19,27,54,69,ON
69,21,55,109,OFF
72,1,63,20,OFF
71,33,59,50,ON
55,8,23,103,OFF
82,36,56,106,OFF
11,27,24,47,ON
30,39,50,38,ON
33,43,58,98,OFF
65,8,62,31,OFF
14,10,62,35,ON
28,36,69,26,ON
39,34,35,37,ON
77,6,37,8,OFF
87,15,22,43,OFF
68,42,68,39,OFF
83,34,22,53,ON
42,29,46,9,ON
75,21,31,1,OFF
14,41,57,43,ON
33,32,31,2,ON
16,19,42,29,ON
75,42,42,3,OFF
33,11,55,87,OFF
54,31,59,40,ON
65,23,41,76,ON
27,20,49,94,OFF
56,11,22,84,OFF
82,3,55,48,OFF
47,23,32,48,ON
10,10,30,62,ON
31,16,34,97,OFF
78,29,32,79,ON
28,45,53,64,ON
4,23,61,60,ON
34,5,25,40,OFF
63,31,20,49,ON
50,0,40,85,OFF
36,26,32,83,ON
14,36,26,3,ON
88,8,40,28,OFF
30,11,45,64,OFF
12,45,22,57,ON
86,5,61,74,OFF
6,7,21,71,ON
90,17,65,55,ON
27,36,20,21,ON
8,9,23,84,ON
69,10,28,25,OFF
64,9,41,107,OFF
47,13,45,77,ON
64,12,38,36,OFF
26,39,35,37,ON
12,7,70,57,ON
80,42,45,10,OFF
73,30,40,33,OFF
2,19,43,49,ON
46,27,69,47,ON
17,43,61,85,ON
33,3,46,88,OFF
16,0,69,55,ON
54,31,22,4,ON
77,9,27,89,OFF
54,37,25,48,ON
7,32,22,61,ON
1,44,56,84,ON
32,35,45,37,ON
82,15,27,99,OFF
34,43,50,92,OFF
49,26,40,48,ON
23,13,34,100,OFF
82,14,56,107,OFF
54,24,56,99,OFF
67,0,55,39,OFF
41,32,26,87,ON
62,27,29,77,OFF
9,29,34,97,OFF
47,42,46,54,ON
8,37,61,72,ON
80,39,34,103,OFF
5,12,43,55,ON
9,3,61,1,OFF
56,31,58,42,ON
23,23,28,46,OFF
32,0,21,86,OFF
59,5,44,27,ON
66,41,32,87,ON
48,1,68,92,OFF
20,26,57,108,OFF
40,23,57,12,ON
90,14,66,68,ON
47,38,44,106,OFF
14,13,54,100,OFF
61,21,38,82,ON
18,32,26,87,ON
66,36,24,88,ON
59,19,49,63,ON
41,29,30,37,ON
51,2,27,100,OFF
8,16,36,95,OFF
55,14,54,75,OFF
86,20,50,76,ON
46,4,64,0,OFF
9,4,28,78,ON
37,25,42,80,ON
54,40,27,38,ON
81,4,48,54,OFF
76,13,27,6,OFF
28,44,22,83,ON
63,20,20,61,OFF
39,3,66,87,ON
45,17,59,101,OFF
29,28,44,62,ON
60,16,62,0,ON
24,15,63,24,ON
43,18,67,42,ON
16,25,20,50,ON
34,1,54,63,OFF
56,11,49,23,ON
28,35,21,22,ON
67,10,60,50,OFF
70,12,40,74,ON
90,25,44,79,ON
27,5,36,94,OFF
52,41,39,49,ON
51,22,43,17,ON
79,26,38,82,ON
29,37,40,24,ON
1,5,61,83,ON
29,36,67,53,ON
71,5,62,45,OFF
74,28,59,108,OFF
8,13,63,42,ON
82,43,23,52,ON
32,5,63,66,OFF
90,42,23,67,ON
26,31,45,75,ON
65,43,26,60,ON
21,33,24,110,OFF
31,45,27,55,ON
49,1,23,28,ON
2,9,50,16,OFF
62,36,47,20,OFF
46,21,50,31,ON
83,23,50,65,ON
5,3,30,45,ON
72,25,57,100,OFF
56,18,61,80,OFF
17,17,51,4,ON
37,27,27,104,OFF
13,45,51,16,ON
79,39,46,17,OFF
23,24,62,72,OFF
89,7,48,61,OFF
37,18,52,31,ON
15,34,68,0,ON
16,39,34,6,ON
55,37,35,64,ON
46,30,36,43,ON
48,12,62,89,OFF
30,23,44,17,ON
34,6,70,64,OFF
58,0,45,39,OFF
29,38,60,8,ON
43,42,25,31,ON
38,13,62,43,OFF
21,45,35,3,ON
59,31,38,15,ON
62,33,64,19,OFF
83,13,64,107,OFF
9,22,67,108,OFF
38,32,53,26,ON
49,36,50,94,OFF
69,8,21,44,OFF
51,33,55,96,OFF
8,16,44,8,ON
71,22,29,72,OFF
14,13,70,9,ON
37,23,54,79,ON
45,40,58,43,ON
37,36,25,53,ON
12,0,65,72,ON
75,2,45,11,OFF
34,17,41,20,OFF
51,36,36,42,ON
31,29,59,24,ON
59,40,27,15,ON
72,9,48,94,OFF
75,38,63,3,OFF
37,35,23,50,ON
59,20,45,62,ON
14,14,64,22,ON
81,34,41,84,ON
90,10,56,2,OFF
41,21,68,1,ON
35,39,60,46,ON
84,43,65,36,OFF
77,24,67,43,ON
62,28,37,4,ON
18,19,30,14,ON
42,18,49,3,ON
89,5,41,90,OFF
45,34,42,94,OFF
27,8,70,81,ON
55,26,63,50,OFF
60,5,22,29,OFF
65,1,57,5,OFF
7,8,27,93,OFF
51,9,26,70,OFF
87,3,54,5,OFF
40,40,67,28,ON
85,37,60,14,OFF
30,36,54,48,ON
77,1,52,49,OFF
27,30,68,89,ON
9,42,28,95,OFF
44,35,66,37,ON
16,24,36,74,ON
30,6,65,92,OFF
52,29,63,51,OFF
42,16,55,19,OFF
8,1,45,39,OFF
62,44,59,7,ON
41,41,50,11,ON
1,16,30,77,ON
48,30,49,11,ON
79,44,58,9,OFF
6,31,41,44,ON
30,27,47,16,ON
2,27,47,39,ON
11,23,36,47,ON
29,18,40,47,ON
74,38,20,19,OFF
67,6,30,109,OFF
60,2,27,101,OFF
67,29,53,39,OFF
76,17,49,85,ON
69,24,46,98,OFF
44,0,41,49,OFF
63,31,64,78,ON
54,40,23,88,ON
76,36,67,50,ON
15,17,39,108,OFF
44,29,40,97,OFF
6,13,55,61,ON
12,16,63,104,OFF
19,8,47,91,OFF
55,5,29,12,ON
42,9,43,84,OFF
10,8,36,9,OFF
25,0,61,44,OFF
47,17,29,28,ON
5,10,30,67,ON
49,41,57,66,ON
53,23,35,43,ON
20,16,68,4,ON
53,30,36,49,ON
25,34,32,96,OFF
75,43,54,96,OFF
6,16,38,79,ON
79,23,56,87,OFF
24,3,51,28,ON
65,42,33,75,ON
81,20,64,5,OFF
69,41,59,37,OFF
69,28,31,48,OFF
37,6,42,109,OFF
59,23,64,59,ON
32,17,22,99,OFF
39,22,36,98,OFF
40,31,53,110,OFF
13,2,68,85,ON
6,20,31,1,ON
75,9,42,24,OFF
1,17,59,32,OFF
1,12,24,98,OFF
25,17,57,39,OFF
72,16,25,45,OFF
81,42,20,57,ON
74,42,52,50,ON
61,45,37,87,ON
1,29,27,89,ON
2,20,26,86,ON
90,12,36,73,ON
28,20,46,86,ON
26,26,49,29,ON
41,12,26,33,ON
33,34,34,16,ON
41,42,22,1,ON
24,34,32,50,ON
67,32,37,102,OFF
47,5,67,45,ON
78,34,69,50,ON
61,5,50,37,OFF
6,31,32,107,OFF
80,0,41,66,OFF
80,27,48,24,OFF
63,27,66,69,ON
40,22,20,64,ON
48,14,48,77,OFF
80,41,53,32,OFF
60,32,46,28,OFF
47,9,30,37,ON
17,21,49,6,ON
40,32,42,53,ON
80,32,69,38,OFF
25,44,36,41,ON
1,22,36,92,OFF
31,29,32,42,ON
45,39,58,66,ON
10,38,41,65,ON
85,40,24,84,ON
65,2,49,23,OFF
33,12,51,58,OFF
50,43,31,41,ON
54,21,23,93,OFF
18,5,51,10,ON
34,44,21,76,ON
19,24,32,1,ON
41,40,52,62,ON
64,20,23,7,ON
8,20,28,0,ON
83,44,20,35,OFF
74,10,61,104,OFF
20,31,22,73,ON
15,40,49,6,ON
67,5,56,20,OFF
44,36,27,16,ON
55,7,61,66,OFF
37,12,68,33,ON
76,22,70,74,ON
60,29,40,104,OFF
29,20,33,21,ON
54,45,31,23,ON
37,12,27,56,OFF
52,27,20,17,ON
49,26,61,31,ON
17,21,35,103,OFF
77,22,42,8,OFF
57,18,39,36,ON
7,12,50,23,ON
20,27,22,48,ON
34,35,66,44,ON
38,15,43,101,OFF
25,32,43,88,ON
8,16,49,91,OFF
34,30,65,91,OFF
53,31,53,97,OFF
50,33,21,93,OFF
33,28,59,16,ON
3,33,52,109,OFF
50,36,66,48,ON
69,35,37,11,OFF
36,8,33,46,ON
51,45,70,35,ON
76,23,29,26,OFF
19,2,28,3,OFF
7,29,35,88,ON
7,21,62,40,ON
89,34,28,80,ON
25,41,59,99,OFF
5,8,29,77,ON
61,30,41,66,ON
46,23,52,54,ON
31,2,43,107,OFF
5,44,54,71,ON
57,39,68,20,ON
54,44,67,38,ON
76,32,61,8,OFF
56,13,26,38,ON
19,20,40,3,ON
85,13,24,39,OFF
14,29,27,0,ON
9,14,48,25,ON
81,45,58,18,OFF
16,14,24,75,ON
57,2,67,74,OFF
44,24,49,78,ON
5,15,22,14,ON
58,16,55,54,OFF
74,45,41,1,OFF
20,10,63,37,ON
19,30,68,83,ON
2,19,69,62,ON
69,40,48,72,ON
80,18,70,4,OFF
69,42,69,13,OFF
26,44,34,96,OFF
63,29,37,103,OFF
21,41,64,43,ON
11,16,47,102,OFF
43,27,47,5,ON
43,43,70,24,ON
71,44,43,85,ON
34,6,51,1,OFF
84,26,53,59,ON
32,11,63,90,OFF
58,21,32,89,ON
39,9,52,54,OFF
16,11,25,82,ON
64,0,59,85,OFF
55,16,37,51,ON
12,31,53,14,ON
80,3,53,47,OFF
83,7,60,31,OFF
2,7,67,46,ON
35,34,51,37,ON
69,25,59,0,ON
56,45,44,14,ON
18,45,27,92,OFF
66,3,63,101,OFF
37,34,63,44,ON
12,17,34,86,ON
49,38,52,59,ON
48,33,51,13,ON
34,3,55,71,OFF
6,29,45,75,ON
84,7,47,82,OFF
37,16,31,27,ON
57,44,29,105,OFF
20,11,36,42,ON
52,25,39,49,ON
37,19,67,73,ON
86,38,52,26,OFF
81,36,61,80,ON
55,25,34,78,ON
87,16,56,93,OFF
34,1,41,73,OFF
27,4,22,50,OFF
9,8,55,90,ON
88,20,61,78,OFF
44,4,67,42,ON
86,30,34,31,OFF
63,8,22,88,OFF
4,6,49,38,ON
51,43,63,18,ON
7,12,63,90,ON
79,7,51,47,OFF
11,40,64,51,ON
6,42,56,103,OFF
38,1,62,54,OFF
6,23,66,58,ON
29,21,23,37,ON
57,0,57,43,OFF
12,41,64,77,ON
37,0,45,87,OFF
66,44,46,88,ON
25,4,35,48,ON
33,32,21,69,ON
21,1,67,62,OFF
65,26,65,87,ON
41,19,31,88,OFF
83,34,25,84,ON
19,14,45,54,ON
13,32,57,38,ON
26,35,39,9,ON
18,43,50,66,ON
11,5,60,74,ON
74,10,26,49,OFF
78,9,21,69,OFF
9,13,53,69,ON
15,38,40,53,ON
48,4,38,22,ON
36,12,64,11,ON
33,17,55,103,OFF
72,29,51,44,ON
88,44,63,40,ON
33,20,69,33,ON
6,42,55,50,ON
83,23,66,41,ON
12,45,61,40,ON
54,25,39,47,ON
41,37,59,107,OFF
19,18,45,52,ON
23,12,54,34,ON
87,2,48,24,OFF
12,4,26,19,ON
78,10,44,93,OFF
56,8,54,69,OFF
18,29,70,77,ON
49,6,65,23,ON
88,5,69,106,OFF
62,12,55,109,OFF
54,15,31,10,ON
6,43,56,21,ON
39,45,29,50,ON
1,37,46,4,ON
5,42,28,65,ON
83,39,44,97,OFF
14,1,44,62,ON
3,42,57,33,ON
31,22,40,33,ON
11,40,55,16,ON
30,18,48,70,ON
54,36,55,76,ON
65,21,39,25,OFF
35,15,37,94,OFF
50,39,51,65,ON
12,0,35,29,OFF
67,14,42,68,ON
37,10,25,45,OFF
41,34,53,106,OFF
69,7,44,21,OFF
65,33,28,33,OFF
81,39,48,60,ON
61,27,42,17,OFF
68,43,22,23,OFF
49,43,23,4,ON
9,9,41,10,OFF
20,28,29,73,ON
60,11,41,98,OFF
86,20,39,70,ON
56,17,68,59,ON
65,43,37,85,ON
3,34,67,43,ON
4,3,20,67,ON
60,21,45,85,ON
41,9,50,48,OFF
5,2,36,102,OFF
28,34,26,61,ON
2,27,48,21,ON
19,43,24,20,ON
12,10,68,16,ON
40,42,64,63,ON
8,21,31,83,ON
7,39,58,60,ON
83,14,66,57,ON
26,30,21,17,ON
34,1,21,108,OFF
83,40,30,30,OFF
61,11,63,62,OFF
1,11,44,110,OFF
40,19,50,70,ON
33,32,25,99,OFF
47,14,68,28,ON
43,15,24,104,OFF
55,22,70,21,ON
24,39,37,66,ON
27,13,28,61,OFF
53,15,42,60,ON
56,12,44,88,OFF
86,40,61,13,OFF
58,2,39,92,OFF
2,22,57,60,ON
48,43,42,10,ON
84,23,34,15,OFF
38,16,67,101,OFF
11,7,23,2,OFF
65,32,39,103,OFF
16,18,32,109,OFF
76,21,39,21,OFF
1,38,65,47,ON
69,0,61,35,OFF
47,15,44,72,ON
12,0,40,100,OFF
50,42,30,106,OFF
13,10,48,21,ON
15,39,70,7,ON
82,14,46,31,OFF
2,31,34,35,ON
27,2,23,15,ON
86,33,51,86,ON
51,21,51,60,ON
31,22,61,106,OFF
61,17,67,44,ON
83,10,69,5,OFF
22,20,27,93,OFF
75,42,27,12,OFF
24,14,51,96,OFF
2,0,54,86,ON
68,42,49,5,ON
63,19,61,63,OFF
7,30,66,56,ON
